# k[h/Mpc]   P_delta,delta   P_delta,theta   P_theta,theta 
0.005314371137829078   16218.570112925021    16209.365620971023   16200.443045351874
0.00535638172078506   16304.94879119145    16295.550990389153   16286.442869946759
0.0053987244011867224   16391.466153133773    16381.871200662754   16372.573897881492
0.005441401804294321   16478.11719889011    16468.32118240278   16458.830995404947
0.005484416576121019   16564.896817346525    16554.895753939752   16545.208915549127
0.005527771383596962   16651.79966704939    16641.589502303283   16631.702179148986
0.005571468914734605   16738.820056871315    16728.396663383046   16718.304954763204
0.005615511878795395   16825.952497749633    16815.311671739128   16805.011606185446
0.005659903006457732   16913.19153662866    16902.32899894814   16891.816535220663
0.005704645049986274   17000.531483477826    16989.442878794453   16978.713905570487
0.005749740783402586   17087.966571614852    17076.64746752813   17065.6978022924
0.005795193002657106   17175.49095667867    17163.93684261503   17152.762230686203
0.005841004525802528   17263.09871736442    17251.30500339078   17239.901117245878
0.0058871781931685045   17350.78381355503    17338.745829302523   17327.108267259002
0.005933716867537751   17438.539711846293    17426.252702965616   17414.376986109215
0.005980623434323526   17526.360721472443    17513.819848279047   17501.70141901031
0.006027900801748554   17614.240608042288    17601.44094659646   17589.075169750427
0.006075551901025317   17702.17292586627    17689.10946676777   17676.49162901353
0.006123579686537802   17790.15097994562    17776.818627464632   17763.943936282863
0.006171987136024651   17878.1679823283    17864.5615533805   17851.425136042184
0.006220777250763817   17966.217061803523    17952.331284635693   17938.928187575904
0.006269953055758616   18054.29092590259    18040.12043870199   18026.44562558285
0.006319517599925295   18142.382470794786    18127.921816015183   18113.9701626916
0.006369473956282045   18230.484932070893    18215.728558256706   18201.494854893044
0.006419825222139557   18318.59110696228    18303.533368778677   18289.012319685742
0.006470574519293038   18406.69371092115    18391.328868103345   18376.515090797904
0.006521724994215766   18494.78537772638    18479.107593658755   18463.995618348777
0.006573279818254179   18582.858660216985    18566.862001252168   18551.446269295277
0.00662524218782448   18670.906030691916    18654.584464462703   18638.859327520266
0.0066776153246108465   18758.919106062556    18742.26649867443   18726.226216130628
0.006730402475765152   18846.890431486514    18829.900541851093   18813.539274986728
0.006783606914108309   18934.812110886516    18917.47859471534   18900.79041152287
0.006837231938333152   19022.67595630368    19004.9923659089   18987.97123990358
0.006891280873208998   19110.473696585643    19092.433478950752   19075.07328875298
0.006945757069787762   19198.19697457869    19179.79347061493   19162.08799878313
0.007000663905611729   19285.83734967176    19267.063793387042   19249.006725204694
0.007056004784922947   19373.38629960772    19354.23581613329   19335.820739552186
0.0071117831388743166   19460.833948638417    19441.299549600346   19422.51994931242
0.007168002425742311   19548.17276337335    19528.24734181817   19509.096594828625
0.007224666131141392   19635.39399334135    19615.07032901441   19595.541710192214
0.007281777768240101   19722.488783016608    19701.7595416421   19681.846223129465
0.007339340877978916   19809.44819585877    19788.305927965073   19768.000978282573
0.007397359029289755   19896.263062067625    19874.700201803054   19853.9965848357
0.007455835819317278   19982.92381040776    19960.93267487782   19939.823249975543
0.007514774873641874   20069.420589514273    20046.99337760199   20025.47089799241
0.0075741798465044936   20155.742184703082    20132.87096916025   20110.92807432388
0.0076340544210331835   20241.88019732942    20218.556921097068   20196.186134092866
0.0076944023094714506   20327.82467115809    20304.041154311155   20281.234888129726
0.007755227253408429   20413.565568485872    20389.31350793817   20366.064064847094
0.00781653302401083   20499.092769031686    20474.363735819326   20450.663307105337
0.007878323422256799   20584.39607094077    20559.18151075964   20535.02217545265
0.007940602279171548   20669.465195288874    20643.756426954522   20619.130151066794
0.0080033734560649   20754.289529837322    20728.077744433802   20702.97638127651
0.008066640844770656   20838.856795280673    20812.13304501019   20786.54832330912
0.008130408367887934   20923.158388610984    20895.913583853133   20869.837105352144
0.008194679979024348   21007.183379534577    20979.408297963946   20952.83154746173
0.008259459663041138   21090.920545275396    21062.605831411973   21035.520175815913
0.008324751436300218   21174.358580060773    21145.494745081454   21117.89143347231
0.008390559346913221   21257.486097213732    21228.063517689403   21199.933680091122
0.008456887474992462   21340.29163326969    21310.3005500444   21281.635197684755
0.008523739932903918   21422.763522772577    21392.194041101324   21362.984066840057
0.008591120865522169   21504.88726065933    21473.72933760062   21443.965503156076
0.008659034450487421   21586.653958151543    21554.89739530189   21524.570323099168
0.008727484898464501   21668.051847387622    21635.68630487438   21604.78649407325
0.008796476453403916   21749.069090208715    21716.084086814153   21684.60191245931
0.008866013392804996   21829.693782388378    21796.0786945421   21764.00440824574
0.00893610002798106   21909.91395418859    21875.65801569154   21842.98174378063
0.009006740704326778   21989.71741965264    21954.809719957593   21921.52146592561
0.009077939801587543   22069.091406610412    22033.52089382094   21999.610537184424
0.009149701734131042   22148.01924963425    22111.774720896865   22077.232009740168
0.009222030951220908   22226.490877818364    22189.56095726949   22154.375486306548
0.009294931937292633   22304.493663576275    22266.86682549138   22231.02806183496
0.009368409212231565   22382.014440988405    22343.679014120236   22307.17629778119
0.009442467331653163   22459.039984822357    22419.984149384003   22382.806692684273
0.00951711088718541   22535.557009169468    22495.768799213944   22457.905688787552
0.00959234450675355   22611.552175346707    22571.01947569301   22532.459672193138
0.009668172854866982   22687.012088384294    22645.72263721565   22606.454975506425
0.009744600632908483   22761.91971270554    22719.861096510947   22679.87428294721
0.009821632579425659   22836.262811572215    22793.422427965477   22752.705003884475
0.009899273470424784   22910.0297601205    22866.394848523858   22824.935219044157
0.00997752811966689   22983.20650838229    22938.764156926758   22896.55059796852
0.010056401378966217   23055.778484098228    23010.515630237078   22967.536292423778
0.010135898138491051   23127.731037759375    23081.634472260233   23037.877378756577
0.010216023327066864   23199.049481284626    23152.105842933   23107.558894720547
0.010296781912481968   23269.719082538642    23221.91486409586   23176.565838086222
0.010378178901795486   23339.722729518213    23291.044277871686   23244.880833354342
0.01046021934164779   23409.042491678814    23359.47596394375   23312.485595604532
0.010542908318573387   23477.66846695039    23427.19984195116   23379.369892858027
0.010626250959316318   23545.58576462433    23494.20087169974   23445.518558354648
0.010710252431147989   23612.779470646503    23560.46398888984   23510.916405750766
0.010794917942187558   23679.234657495173    23625.97411460145   23575.548234501635
0.010880252741724817   23744.93637412844    23690.7161551557   23639.398829846505
0.010966262120545685   23809.869543225806    23754.67488541377   23702.452848970595
0.011052951411260215   23874.018411006367    23817.834408745264   23764.694283940367
0.011140325988633234   23937.357680942598    23880.169271823626   23826.097553899992
0.011228391269917539   23999.878951029063    23941.67085717712   23886.65385503653
0.011317152715189826   24061.56710481499    24002.32390370433   23946.347805693564
0.011406615827689183   24122.406071096328    24062.112194987774   24005.163075667755
0.01149678615415831   24182.379780931078    24121.019519931324   24063.083344803294
0.011587669285187374   24241.47218731754    24179.029692753178   24120.092318307317
0.011679270855560692   24299.66724522834    24236.12653484474   24176.173713552445
0.011771596544606055   24356.94893069705    24292.29388570685   24231.311269009606
0.011864652076546845   24413.295594773906    24347.509980099785   24285.48312400834
0.01195844322085696   24468.688358837582    24401.75571499353   24338.66999742307
0.012052975792618475   24523.11887980666    24455.022576276417   24390.863229220235
0.012148255652882247   24576.570761756695    24507.29403241059   24442.04619015012
0.01224428870903126   24629.026801633798    24558.552759692204   24492.2014616202
0.012341080915146898   24680.46976204488    24608.781398465133   24541.311593675226
0.012438638272378065   24730.882465147566    24657.96264463362   24589.359201390955
0.012536966829313326   24780.247766937377    24706.079246667   24636.32695210805
0.012636072682355864   24828.54858634023    24753.1140116664   24682.19758478203
0.012735961976101499   24875.7521625049    24799.03407024647   24726.93814168042
0.012836640903719594   24921.853394695197    24843.834062527538   24770.543057940795
0.012938115707337109   24966.838014725246    24887.499603859455   24812.99785728377
0.013040392678425572   25010.689184852912    24930.013751258095   24854.285529070054
0.013143478158191176   25053.390158584643    24971.359654337935   24894.389156892506
0.01324737853796787   25094.924283091037    25011.520568637585   24933.29193128496
0.013352100259613732   25135.274943059805    25050.479784738887   24970.977104560232
0.013457649815910277   25174.4248711422    25088.21995247554   25007.4272753734
0.013564033750965054   25212.35132558362    25124.71827925643   25042.619627709846
0.01367125866061738   25249.021752376186    25159.942036465578   25076.521321750115
0.013779331192847242   25284.43726219792    25193.89213379336   25109.13308278868
0.013888258048187547   25318.58053474073    25226.551173902888   25140.437486729472
0.0139980459801395   25351.434398242523    25257.901920690245   25170.417257372195
0.014108701795591356   25382.981833704    25287.927289042498   25199.055297054056
0.014220232355240406   25413.205982318945    25316.61036549807   25226.334676586703
0.0143326445740184   25442.09014704109    25343.93441643145   25252.23866516701
0.014445945421520235   25469.617815152757    25369.882900293647   25276.75071938561
0.014560141922436104   25495.75630597553    25394.423138879483   25299.838220958354
0.014675241156986964   25520.48764005153    25417.536901656586   25321.48273838501
0.014791250261363595   25543.81147791873    25439.223721596794   25341.683704975392
0.014908176428168999   25565.710770624195    25459.466522234452   25360.424063843984
0.015026026906864366   25586.168495122063    25478.248281149004   25377.686813468765
0.015144809004218492   25605.167892037578    25495.552225489206   25393.455243350243
0.015264530084760876   25622.692429104787    25511.3618305236   25407.71286021304
0.015385197571238272   25638.72579541208    25525.66079718029   25420.443442025677
0.015506818945074918   25653.251966608925    25538.433161708846   25431.631079320076
0.015629401746836406   25666.223626468505    25549.63166796203   25441.228667723204
0.01575295357669712   25677.641524268496    25559.25676517588   25449.23637728476
0.01587748209491157   25687.50266779063    25567.305412673377   25455.651185762716
0.01600299502228924   25695.791975209617    25573.76258508278   25460.45812654451
0.01612950014067333   25702.494700555915    25578.6135664152   25463.642587483806
0.01625700529342316   25707.596344465972    25581.84395251143   25465.19029561561
0.01638551838590057   25711.08229516609    25583.439186076193   25465.08678582141
0.016515047385959977   25712.937743614322    25583.384557837162   25463.317508192653
0.016645600324442414   25713.14819616856    25581.66572487797   25459.86829315394
0.0167771852956734   25711.64859105957    25578.217809309746   25454.674500961497
0.016909810457964868   25708.464105424846    25573.065560141502   25447.7605211238
0.017043484034120933   25703.58930744598    25566.20360640625   25439.12109288154
0.017178214311947725   25697.01102524004    25557.618933254547   25428.74335510005
0.017314009644767182   25688.716477344024    25547.298868137837   25416.614838879417
0.017450878451935065   25678.69331199246    25535.231234920982   25402.72354871404
0.01758882921936287   25666.92961394698    25521.404270751358   25387.057966435445
0.01772787050004401   25653.41382301245    25505.806652067437   25369.606995635764
0.017868010914584034   25638.134901342568    25488.4275336358   25350.36003791544
0.018009259151735207   25621.007984120206    25469.182409120465   25329.23300342433
0.018151623968935146   25602.086980002932    25448.12466665994   25306.278768170647
0.018295114192849796   25581.366465449522    25425.248991462795   25281.49225702739
0.018439738719920714   25558.83675037072    25400.54593951138   25254.864263175168
0.018585506516916584   25534.48856597678    25374.006502977187   25226.38609590243
0.018732426621489242   25508.313194637965    25345.622229450175   25196.049590184848
0.018880508142733975   25480.30249169009    25315.38520407146   25163.84714475579
0.019029760261754295   25450.44877490076    25283.288117798365   25129.77182236872
0.01918019223223112   25418.744908053013    25249.324130022735   25093.817154687073
0.01933181338099659   25385.084342385988    25213.387372297526   25055.877888615294
0.019484633108612304   25349.54957850026    25175.55941803556   25016.035001523098
0.019638660889952128   25312.13958001255    25135.839610500927   24974.288029938507
0.01979390627478964   25272.849158967292    25094.223105856367   24930.632517958235
0.019950378888390272   25231.674215825813    25050.706113460594   24885.06502235613
0.02010808843210804   25188.61170980558    25005.285981768735   24837.583367819803
0.02026704468398705   25143.659325659584    24957.960849461433   24788.186111202784
0.020427257499367673   25096.81542278825    24908.72939424285   24736.872417373666
0.0205887368114977   25048.078913652902    24857.591022081444   24683.642238617267
0.020751492632148105   24997.32416934593    24804.421032393813   24628.371792772454
0.020915535052233827   24944.655131849693    24749.322355064734   24571.163003636524
0.021080874242439415   24890.084887477842    24692.308292251095   24512.029527143688
0.02124752045384954   24833.614413325944    24633.3803501615   24450.973367553885
0.021415484018584667   24775.245488458968    24572.540860017947   24387.997282809352
0.021584775350441607   24714.98055547749    24509.792519298488   24323.104620314294
0.02175540494553917   24652.822615409033    24445.139065611384   24256.29960874757
0.02192738338296889   24588.775817651822    24378.58500000609   24187.58738672564
0.022100721325451024   24522.84685838722    24310.137710869476   24116.975927365802
0.022275429519995574   24454.899618362328    24239.66260620446   24044.33196178929
0.022451518798568652   24385.041260439015    24167.26517029346   23969.759743059007
0.022629000078763967   24313.31605903135    24092.990039244207   23893.30417439741
0.022807884364479863   24239.73409444884    24016.847747483203   23814.97629093615
0.02298818274660146   24164.305908273476    23938.849307717042   23734.787791412913
0.02316990640368836   24087.042655445734    23859.0067746277   23652.75121525203
0.023353066602667616   24007.956526658778    23777.332627778287   23568.879788604198
0.02353767469953241   23927.059908196217    23693.84020664   23483.18745215497
0.023723742140046068   23844.366384670964    23608.54362323438   23395.689080762295
0.023911280460451698   23759.74100710977    23521.30970867575   23306.25350633334
0.02410030128818747   23673.249541856065    23432.202905913247   23214.94371241987
0.024290816342607442   23584.99162676327    23341.322703247308   23121.858860538272
0.024482837435708286   23494.988798958668    23248.691061231664   23027.021570342586
0.02467637647286155   23403.263529241416    23154.331080864693   22930.45565437969
0.024871445453551834   23309.83922525678    23058.266774668646   22832.18565389094
0.025068056472120685   23214.73961501471    22960.52260999039   22732.236908604296
0.02526622171851658   23117.98910008949    22861.123639988735   22630.63519593105
0.025465953479050615   23019.612610649543    22760.09560788973   22527.407094652455
0.025667264137158297   22919.510798849384    22657.340978333028   22422.456957354152
0.02587016617416724   22817.644018226983    22552.819956954118   22315.74464300241
0.026074672170071155   22714.21032498086    22446.728537162755   22207.464543622795
0.026280794804309716   22609.236092947307    22339.093972908355   22097.64433947538
0.02648854685655471   22502.748024649747    22229.943541804667   21986.312415249406
0.02669794120750235   22394.773981686452    22119.30593887351   21873.497788200075
0.026908990839671954   22285.347917130974    22007.21562160729   21759.23599883499
0.027121708838210808   22174.508250108916    21893.71222451342   21643.566927700205
0.0273361083917055   22062.294626799157    21778.835649259006   21526.53185838273
0.027552202792999508   21948.69253791929    21662.5730670368   21408.11915163734
0.027770005440017502   21833.450128780052    21544.674957365587   21288.08177991048
0.02798952983659594   21716.929158779687    21425.49831365841   21166.772010673347
0.028210789593320316   21599.169009489633    21305.083024617576   21044.23026994522
0.02843379842836906   21480.208985889178    21183.469135026946   20920.497435492714
0.02865857016836396   21360.08913102852    21060.696876689603   20795.614663588367
0.02888511874922758   21238.849177374064    20936.807404386742   20669.623319117665
0.029113458217047167   21116.529212657708    20811.841427981435   20542.564955225927
0.029343602728945595   20993.169880101126    20685.83995356745   20414.481659487836
0.029575566553958987   20868.81409999542    20558.84728508765   20285.418242466923
0.029809364073921558   20743.105569081035    20430.51210361757   20155.02931880354
0.0300450097843572   20616.390394720613    20301.17414528023   20023.64804752688
0.030282518295378223   20488.813702029052    20170.977274239   19891.417185848295
0.03052190433259119   20360.43021771738    20039.97719561689   19758.392553103313
0.030763182738009976   20231.294184639784    19908.228019107155   19624.629300024608
0.031006368470975737   20101.45980451611    19775.784387559877   19490.182197699385
0.03125147660908474   19970.9806083    19642.70031584589   19355.10624825166
0.031498522349122954   19839.909530306933    19509.03013494286   19219.455734313186
0.031747521008008324   19708.29930388727    19374.827281235015   19083.285241242877
0.03199848802374038   19575.925369783556    19239.871041086728   18946.379354268138
0.032251438956357466   19442.738720189096    19104.111423124144   18808.68633089376
0.03250638948890141   19309.132132363953    18967.93526227658   18670.58649080149
0.03276335542838991   19175.16331101932    18831.399185093866   18532.136995213797
0.033022352706796605   19040.896516544653    18694.568137291066   18393.402901610363
0.03328339738203867   18906.39564012122    18557.507661251046   18254.450108029923
0.03354650563897273   18771.724978736467    18420.28104262391   18115.3420136134
0.033811693790398105   18636.947464343324    18282.951707466305   17976.14327871763
0.03407897827806824   18502.125051035822    18145.582118115108   17836.91594186548
0.03434837567371016   18367.30219325907    18008.217810018752   17697.70670257948
0.034619902680051856   18231.7707801245    17870.16193746858   17557.83002001128
0.03489357613185791   18096.32946584071    17732.196407431227   17418.05053351227
0.03516941299697329   17961.035010033345    17594.377129031192   17278.42552129255
0.03544743037737513   17825.943460463055    17456.76000903298   17139.011022311228
0.035727645510233406   17691.107813616916    17319.400389032387   16999.861445450846
0.03601007576897942   17556.58621704378    17182.35515466263   16861.03378123376
0.036294738664383014   17422.448117118947    17045.693034896816   16722.59788548131
0.036581651845638254   17288.768773717176    16909.490426055945   16584.630017526815
0.03687083310145766   17155.62202079628    16773.820347553938   16447.20296459608
0.037162300361175155   17022.53526124365    16638.220595426916   16309.866228088451
0.037456071695857636   16889.648168636708    16502.824494967343   16172.743063077061
0.03775216531942548   16757.450030001015    16368.109814387482   16036.303282738856
0.03805059958978157   16626.00552068178    16234.141034106737   15900.609577548996
0.038351393009949844   16495.379273802188    16100.982068763959   15765.725662260544
0.03865456422922226   16365.633434972186    15968.695614560958   15631.713406822631
0.0389601320443151   16236.828298710414    15837.340138018651   15498.633441672646
0.03926811540053439   16109.02390734153    15706.975296740557   15366.54369700868
0.039578533392950505   15982.277576313783    15577.659143027304   15235.503357502621
0.039891405267582065   15856.58274676003    15449.386821856922   15105.505951741718
0.04020675042258929   15730.884258865935    15321.1245064805   14975.543927148141
0.040524588409476384   15606.309422109078    15193.969621574319   14846.678398257043
0.04084493893430416   15482.893208703339    15067.954440466607   14718.947553466016
0.04116782185891156   15360.67096835315    14943.114277275608   14592.382944933708
0.041493257202147145   15239.675205387395    14819.483720930597   14467.019782544341
0.041821265141110286   15119.939660737758    14697.094439069399   14342.888975246417
0.04215186601240212   15001.496276063946    14575.979801485804   14220.023615778575
0.0424850803133865   14884.376222276862    14456.170228362585   14098.456278763382
0.042820928703460735   14768.610025917646    14337.697584418174   13978.218258770432
0.04315943200533663   14653.504164960197    14219.886355534532   13858.65347631087
0.04350061120633118   14539.047754964951    14102.716300901997   13739.73491151665
0.04384448745966825   14425.961180587212    13986.888866717354   13622.143460478175
0.044191082085789736   14314.29910787714    13872.45585288485   13505.929783928914
0.04454041657367758   14204.132396230247    13759.487881938678   13391.161243349887
0.04489251258218605   14095.530473941077    13648.0529822717   13277.905218760618
0.04524739194138463   13988.558364756087    13538.215610880163   13166.226882999297
0.045605076653911426   13883.283040190436    13430.040627398746   13056.188008309175
0.04596558889633752   13779.767983450578    13323.593041048722   12947.85211817978
0.046328951020541506   13678.075504670742    13218.932272133869   12841.280066855703
0.046695185555095844   13576.681064473589    13114.573398008666   12735.029760032648
0.04706431520666333   13477.012569337825    13011.89442334831   12630.427832576368
0.04743636286140493   13379.251309413141    12911.074606759998   12527.64501005563
0.04781135158639882   13283.459391601311    12812.165493617758   12426.734390737349
0.048189304631070504   13189.679752552005    12715.216014484504   12327.740378783295
0.04857024542863426   13097.906892306228    12620.216316563492   12230.65093591557
0.048954197597546066   13008.081798121832    12527.111125437563   12135.41768753046
0.04934118494296801   12920.145548235749    12435.84191811878   12041.980664854655
0.04973123145824386   12834.039822755056    12346.354331174336   11950.292377686745
0.05012436132638718   12749.111602004556    12258.014201653672   11859.74142139095
0.05052059892158039   12664.47369303131    12169.959917268294   11769.48344490165
0.05091996881068597   12581.415333291528    12083.43167057101   11680.708670669992
0.051322495754769694   12499.890761988927    11998.374008799017   11593.363694459813
0.051728204710635786   12419.844597383646    11914.74294588545   11507.408421797267
0.052137120832374255   12341.234487937054    11832.496731909321   11422.794295377942
0.05254926947292055   12264.014376574234    11751.586894983393   11339.481975738694
0.0529646761856271   12188.153589176674    11671.986285416968   11257.449229419679
0.05338336672584814   12113.63726546097    11593.681830334222   11176.680413371581
0.053805367052536225   12040.451142179816    11516.663044888313   11097.163561498137
0.05423070332985176   11967.092875030465    11439.480527519505   11017.505981732307
0.05465940192878521   11894.163898333096    11362.708633054044   10938.24928572683
0.055091489428792106   11822.430811456776    11287.06759043466   10860.0848159091
0.05552699261944093   11751.871982034017    11212.54646524279   10783.002474482562
0.055965938502074264   11682.47498930428    11139.129262200808   10706.986314040905
0.05640835429148241   11614.229631790484    11066.811614634045   10632.03058657136
0.05685426741759134   11547.130666082696    10995.579235804586   10558.128194891624
0.05730370552716299   11481.129768958148    10925.396812764184   10485.241762784546
0.05775669648550941   11416.158220268657    10856.196643710286   10413.308026588353
0.05821326837822047   11352.128443259577    10787.903142054045   10342.252345831454
0.058673449512905165   11286.456162802757    10718.03866087482   10269.69437023518
0.05913726842094668   11221.405836688707    10648.744866761015   10197.69311924875
0.059604753859271366   11156.96512352783    10580.016018263308   10126.220249709435
0.06007593481213176   11093.057857157111    10511.772113830906   10055.215162525485
0.06055084049290322   11029.60675315136    10443.961112606656   9984.619271301444
0.0610295003458958   10966.564940001872    10376.518025836076   9914.378035553102
0.06151194404817934   10903.848455094863    10309.377630497575   9844.433226975107
0.061998201511423635   10841.39038395344    10242.476539007057   9774.70362474147
0.0624883028837529   10779.115099224697    10175.72955298357   9705.149232228952
0.06298227855161499   10716.198565696008    10108.370239778556   9635.021633153821
0.06348015914166537   10651.191536989043    10039.024157863207   9563.003886045168
0.0639819755226661   10586.0332425948    9969.51041593158   9490.820042094065
0.06448775880739925   10520.672599328065    9899.768607175565   9418.422465317737
0.06499754035459657   10455.02742188732    9829.75715354728   9345.760623598484
0.0655113517708833   10389.040895942688    9759.406742306606   9272.783018158978
0.06602922491273788   10322.672693496677    9688.659600817697   9199.445331372888
0.06655119188846713   10255.82835003725    9617.485153970294   9125.692266486683
0.0670772850601969   10188.470203008968    9545.797326951497   9051.474694155808
0.06760753704587855   10120.517867623468    9473.560899135453   8976.756619576496
0.06814198072131131   10050.283957140411    9399.186793927593   8900.04289210632
0.06868064922218069   9977.859084830383    9322.737440311801   8821.36022038202
0.0692235759461124   9904.579485455406    9245.466095776324   8741.904923733902
0.06977079455474376   9830.40790267823    9167.331745462347   8661.65345036587
0.07032233897581028   9755.304753422452    9088.30781765413   8580.584233248223
0.07087824340524922   9679.219624335916    9008.382519578323   8498.681475555477
0.07143854230931983   9602.176273526085    8927.575870498844   8415.962330197126
0.07200327042674028   9524.16969319497    8845.860061598649   8332.412957594172
0.07257246277084138   9445.222658777504    8763.258545288501   8248.065181147293
0.07314615463173767   9365.298474759698    8679.792835648108   8162.941527040836
0.07372438157851478   9281.841726274344    8593.05744720099   8074.809778592219
0.0743071794614356   9196.626063233161    8504.654084591693   7985.14927994754
0.07489458441416243   9110.35934625855    8415.308585891893   7894.630300011916
0.07548663285599742   9023.109987893084    8325.073820478898   7803.316716625797
0.07608336149414063   8934.952489835687    8234.00760957012   7711.250885251617
0.07668480732596578   8845.916733849497    8142.181112571327   7618.513789605335
0.07729100764131422   8756.10923717014    8049.65366233803   7525.197346568644
0.07790200002480682   8665.580165205854    7956.489414219374   7431.335911931476
0.07851782235817444   8574.363544440916    7862.759974944209   7337.03521528541
0.07913851282260598   8482.55855185066    7768.558821566519   7242.362331896774
0.07976410990111656   8386.824706110685    7670.747250058378   7144.418461524129
0.08039465238093277   8290.543273932402    7572.555611652559   7046.172956303329
0.08103017935589782   8193.955136034981    7474.083532413909   6947.739309114014
0.08167073022889523   8097.1304354862905    7375.4517010547   6849.231263440919
0.08231634471429188   8000.131753428654    7276.745591844149   6750.772872047981
0.08296706284040024   7903.10500984662    7178.119659561956   6652.448763999697
0.08362292495196044   7806.209492782023    7079.661888343949   6554.390812024582
0.08428397171264093   7709.513198049452    6981.538651652769   6456.710595930104
0.08495024410756055   7613.155847790143    6883.796608947877   6359.55587517699
0.0856217834458291   7516.584895498837    6785.964892692295   6262.421123364352
0.08629863136310854   7417.650718781049    6686.148718733396   6163.579644715856
0.08698082982419461   7319.364227408559    6587.030697253731   6065.471311297954
0.08766842112561843   7221.810616584323    6488.699349530851   5968.225620551774
0.08836144789826907   7125.239745429797    6391.305072568888   5871.936203428496
0.08905995311003657   7029.599385854824    6294.976370514854   5776.770820724269
0.08976398006847626   6935.2061407787305    6199.84384237633   5682.825642572361
0.09047357242349305   6842.1066228336695    6106.058923329653   5590.221305875768
0.0911887741700488   6750.432575226996    6013.718182007861   5499.091235258221
0.09190962965088928   6660.352861225785    5922.962453610753   5409.538912727287
0.09263618355929379   6570.403142056951    5832.481174769058   5320.448789073475
0.09336848094184592   6479.902975452548    5741.663962512476   5231.205280160492
0.09410656720122662   6391.261604746096    5652.625633266356   5143.719226539652
0.09485048809902909   6304.536473090496    5565.5358069888025   5058.082530547842
0.09560028975859626   6219.90331894134    5480.452307304487   4974.488658856654
0.0963560186678797   6137.444580830968    5397.501171529515   4892.9593900403925
0.09711772168232294   6057.360529077823    5316.788501990623   4813.569616051705
0.09788544602776589   5979.602483334187    5238.395125265261   4736.425894189053
0.09865923930337293   5904.253270419057    5162.390601655421   4661.562535904918
0.09943914948458416   5831.481736892154    5088.752798326438   4589.135751018447
0.1002252249260898   5758.947311383468    5015.579525838806   4517.197620255797
0.10101751436482835   5687.292402004161    4943.337150661747   4446.2999647720435
0.10181606692300814   5618.210517550481    4873.532168111149   4377.726321100612
0.10262093211115317   5551.775446818425    4806.262767324348   4311.51555796209
0.10343215983117206   5488.034875134605    4741.565171176744   4247.706451441181
0.10424980037945307   5427.018266738284    4679.306252947812   4186.337731825331
0.10507390444998176   5368.570844517638    4619.547401100332   4127.363783192086
0.10590452313748416   5312.671345218276    4562.184273882593   4070.636521832845
0.10674170794059486   5259.396285287337    4507.306455945219   4016.1772684254042
0.10758551076504959   5208.485520800103    4454.806425781124   3964.0193207488064
0.10843598392690382   5157.036378135733    4401.866486132474   3911.5716271135743
0.10929318015577619   5106.798650856242    4350.0313943807605   3860.371975753769
0.1101571525981172   5058.578791175051    4300.275531489851   3810.9788061058816
0.11102795482050543   5012.432612750695    4252.309747016865   3763.343923966526
0.11190564081296787   4968.282604365953    4206.195493370556   3717.4127038921783
0.11279026499232758   4925.939595238977    4161.924156868459   3673.103228786798
0.11368188220557747   4885.312452019906    4119.067090009419   3630.414519838704
0.1145805477332809   4846.470062204657    4077.97820538459   3589.2001687540087
0.11548631729299903   4809.137275762617    4038.2210760609   3549.2442851136802
0.11639924704274546   4773.173765236868    3999.869612320593   3510.5201933171534
0.11731939358446801   4734.348158487018    3959.0864829902994   3469.9102151589373
0.11824681396755751   4696.0610132816855    3918.8576179926004   3429.8160343395375
0.11918156569238592   4658.6762307068875    3879.447480577572   3390.4738313684866
0.12012370671387064   4622.112095920294    3840.6895341745094   3351.858467998709
0.12107329544506791   4586.183646440441    3802.7310265369824   3313.9213608675886
0.12203039076079444   4550.889132293514    3765.300854514642   3276.5317042986785
0.12299505200127772   4516.142521380525    3728.4168902522697   3239.5746032899447
0.123967338975835   4481.905117698581    3691.8977139514705   3203.061692994965
0.12494731196658186   4447.7887539473495    3655.6697065887797   3166.9723188262374
0.1259350317321688   4413.7609782093205    3619.6771310324793   3131.024607434866
0.1269305595115495   4375.16279737154    3579.7052538069765   3091.858448491565
0.12793395702777693   4336.546431285361    3539.8284011103156   3052.635723393428
0.1289452864918304   4297.728014916244    3499.8484353218423   3013.4952652354195
0.12996461060647252   4258.682728865272    3459.913418266824   2974.4654793361588
0.13099199257013697   4219.502660289727    3419.7984523223095   2935.3964217217494
0.13202749608084668   4180.201445621254    3379.6674902640398   2896.282311606471
0.13307118534016352   4140.667977445688    3339.446859357116   2857.1861913894586
0.1341231250571677   4100.951900434727    3299.071527555924   2818.010897147788
0.1351833804524713   4060.894709464676    3258.74695841606   2778.9899801634183
0.13625201726226097   4019.8437268963994    3217.6005292168934   2739.319079003297
0.13732910174237384   3974.3003106772694    3172.8969568527905   2696.8814511847986
0.13841470067240538   3928.8164216388564    3128.11469108262   2654.4781256280394
0.13950888135984985   3883.42089611188    3083.5172255257025   2612.15518854603
0.14061171164427325   3837.979920594485    3039.0302840222384   2570.1088692586827
0.1417232599015195   3792.191679511914    2994.861240773801   2528.375605454422
0.14284359504794997   3747.004803202633    2950.8302117264275   2487.1407733287288
0.14397278654471535   3702.100431206832    2907.227745278327   2446.208393743967
0.14511090440206367   3657.398502474953    2864.1319292083103   2405.93713576543
