# Cosmological parameters
# z 0.0
# name demnunii
# H0 67.0
# Omega_k 0.0
# Omega_b 0.04999999999999999
# Omega_c 0.26999999999999996
# Omega_m 0.31999999999999995
# Omega_de 0.6799068075447904
# Omega_nu 0.0
# N_eff 3.046
# mass_neutrinos 0.0
# n_s 0.96
# A_s 2.21265e-09
# H_z 67.0
# D_A 0.0
# D_M 0.0
# D_H 4474.514298507463
# D_V 0.0
# r_drag 146.71804187203688
# DM_rd 0.0
# DH_rd 30.497369249311554
# DV_rd 0.0
# sigma8 0.8464806009326422
# fsigma8 0.4501495921255273
# f 0.5317896141146742
# 
# k[h/Mpc]  P_lin(k)[Mpc^3/h^3]
0.005618284119295839    16868.88032746505
0.005643534369516009    16918.791434763265
0.005668898101917336    16968.737861486425
0.00569437582652269    17018.718567339904
0.00571996805564716    17068.732504024032
0.005745675303908321    17118.778615232462
0.005771498088236594    17168.855836651408
0.005797436927885643    17218.96309595953
0.005823492344442814    17269.099312828243
0.005849664861839613    17319.26339892261
0.005875955006362262    17369.454257902824
0.005902363306662266    17419.67078542655
0.005928890293767051    17469.911869151598
0.0059555365010906395    17520.176388738902
0.005982302464444367    17570.463215856584
0.006009188722047674    17620.77121416033
0.006036195814538922    17671.09922492724
0.006063324284986258    17721.446042549345
0.006090574678898542    17771.810446392043
0.006117947544236318    17822.191207178243
0.006145443431422814    17872.587086995445
0.006173062893355043    17922.99683930338
0.00620080648541489    17973.419208943284
0.0062286747654803    18023.852932146103
0.006256668293936484    18074.296736543758
0.006284787633687201    18124.749341179275
0.006313033350166047    18175.209456518376
0.006341406011347865    18225.675784462026
0.006369906187760143    18276.14701835931
0.006398534452494486    18326.62184302141
0.006427291381218146    18377.098934736045
0.006456177552185605    18427.57696128318
0.00648519354625017    18478.0545819506
0.006514339946875701    18528.530447551624
0.006543617340148307    18579.003200442192
0.006573026314788148    18629.471474539747
0.006602567462161266    18679.933895342703
0.006632241376291486    18730.38907994963
0.006662048653872335    18780.83562652281
0.006691989894279078    18831.272086137185
0.006722065699580747    18881.696992181307
0.00675227667455225    18932.10886911268
0.006782623426686535    18982.50623248249
0.006813106566206814    19032.887588961185
0.006843726706078802    19083.251436365248
0.0068744844620230875    19133.59626368448
0.006905380452527482    19183.920551110983
0.006936415298859469    19234.222770068358
0.006967589625078695    19284.501383242077
0.006998904058049518    19334.754844611198
0.007030359227453601    19384.981599480176
0.0070619557658025975    19435.180084512936
0.007093694308450854    19485.348727766614
0.007125575493608188    19535.485948727248
0.007157599962352726    19585.590158345873
0.0071897683586437935    19635.659759075803
0.007222081329334848    19685.693144911354
0.007254539524186514    19735.688701426378
0.0072871435958796315    19785.64480581536
0.007319894200028382    19835.559826934455
0.007352791995193475    19885.432112576993
0.007385837642895395    19935.259938292755
0.007419031807627675    19985.04155072852
0.007452375156870306    20034.775187399904
0.007485868361103121    20084.4590767466
0.007519512093819293    20134.0914381828
0.007553307031538879    20183.6704821484
0.0075872538538224185    20233.194410161577
0.007621353243284584    20282.661414873146
0.007655605885607942    20332.069680120887
0.007690012469556715    20381.417380986724
0.007724573686990637    20430.70268385368
0.007759290232878869    20479.923746465087
0.0077941628053139755    20529.07871798464
0.00782919210552594    20578.165739057513
0.007864378837896301    20627.182941873492
0.007899723709972294    20676.128450230306
0.007935227432481082    20725.000379599314
0.007970890719344051    20773.796837191698
0.008006714287691168    20822.515922026196
0.008042698857875374    20871.155724998374
0.008078845153487118    20919.714328950755
0.00811515390136887    20968.18979935809
0.008151625831629747    21016.58012893444
0.0081882616776602    21064.883274552732
0.008225062176146757    21113.097184303228
0.008262028067086818    21161.21979766897
0.008299160093803572    21209.249045609475
0.008336459002960922    21257.18285064404
0.008373925544578496    21305.019126938616
0.008411560472046739    21352.755780392883
0.008449364542142066    21400.39070872862
0.008487338515042044    21447.921801580967
0.008525483154340735    21495.346940590058
0.008563799227064009    21542.663999494307
0.008602287503684981    21589.870844226443
0.008640948758139502    21636.965333008466
0.008679783767841731    21683.945316451875
0.008718793313699737    21730.808637655624
0.008757978180131245    21777.553132307992
0.00879733915507938    21824.176628789945
0.008836877030028518    21870.676948278997
0.008876592600020208    21917.051904854812
0.008916486663669159    21963.299305607492
0.008956560023179265    22009.416941936266
0.008996813484359791    22055.40251277748
0.00903724785664155    22101.253661419247
0.009077863953093164    22146.96802288966
0.009118662590437442    22192.54322461484
0.00915964458906779    22237.976886544635
0.009200810773064692    22283.266621280964
0.009242161970212307    22328.41003420768
0.009283699012015109    22373.404723622632
0.009325422733714592    22418.24828087147
0.009367333974306084    22462.938290483187
0.009409433576555609    22507.4723303074
0.009451722387016814    22551.847971654424
0.009494201256048036    22596.06277943557
0.009536871037829365    22640.114312306592
0.00957973259037984    22684.000122813704
0.009622786775574684    22727.717757538816
0.00966603445916266    22771.26475724914
0.009709476510783438    22814.63865704755
0.009753113803985134    22857.836986525424
0.009796947216241844    22900.857269916025
0.009840977628971294    22943.697026252077
0.009885205927552564    22986.35376257623
0.009929633001343903    23028.824882349294
0.009974259743700574    23071.107710166427
0.010019087051992876    23113.199563022205
0.010064115827624145    23155.097752218935
0.010109346976048894    23196.799583549928
0.010154781406791024    23238.30235748383
0.010200420033462115    23279.603369352917
0.010246263773779761    23320.699909542287
0.010292313549586086    23361.589263681235
0.010338570286866234    23402.268712838544
0.010385034915767009    23442.73553371725
0.010431708370615576    23482.98699885442
0.010478591589938222    23523.02037682111
0.010525685516479281    23562.832932425543
0.010572991097220048    23602.42192691797
0.010620509283397842    23641.784618197904
0.010668241030525123    23680.918261023886
0.010716187298408716    23719.820107224445
0.010764349051169084    23758.48740591248
0.010812727257259763    23796.917403700638
0.010861322889486793    23835.107344919346
0.010910136925028303    23873.05446774226
0.010959170345454147    23910.75591822022
0.011008424136745664    23948.20875201376
0.011057899289315455    23985.410018594222
0.01110759679802736    24022.356765140405
0.011157517662216426    24059.046036789285
0.011207662885709012    24095.4748768888
0.011258033476842974    24131.64032725475
0.011308630448487941    24167.539428428037
0.011359454818065669    24203.169219936015
0.011410507607570524    24238.52674055554
0.011461789843590019    24273.609028578416
0.01151330255732546    24308.41312207896
0.011565046784612672    24342.936059185366
0.011617023565942863    24377.174878351394
0.011669233946483467    24411.12661863208
0.01172167897609926    24444.788319960327
0.01177435970937341    24478.157023427317
0.011827277205628697    24511.229771564173
0.011880432528948812    24544.00360862615
0.011933826748199775    24576.475580878836
0.011987460937051364    24608.642736886966
0.012041336173998796    24640.502124921222
0.012095453542384355    24672.050687262592
0.01214981413041918    24703.28522915702
0.01220441903120517    24734.202548924186
0.012259269342756951    24764.79944739501
0.012314366168023928    24795.07272824828
0.012369710614912524    24825.01919834891
0.01242530379630841    24854.635668089533
0.012481146830098901    24883.918951733627
0.012537240839195433    24912.865867762906
0.012593586951556154    24941.47323922583
0.012650186300208553    24969.737894089245
0.012707040023272326    24997.656665592036
0.012764149263982203    25025.226392602646
0.012821515170710956    25052.443919976733
0.012879138896992484    25079.306098919125
0.012937021601545027    25105.809787347545
0.012995164448294422    25131.951850258018
0.013053568606397557    25157.729160093724
0.013112235250265867    25183.138597114492
0.013171165559588928    25208.1770497704
0.013230360719358207    25232.841415076044
0.013289821919890879    25257.12859789626
0.013349550356853729    25281.035428618165
0.013409547231287266    25304.55860522697
0.013469813749629814    25327.69482127158
0.013530351123741801    25350.440779934248
0.013591160570930112    25372.793194454574
0.013652243313972587    25394.748788557
0.01371360058114256    25416.30429687908
0.013775233606233632    25437.456465404142
0.013837143628584422    25458.202051893506
0.013899331893103516    25478.537826324056
0.013961799650294487    25498.460571325184
0.014024548156281057    25517.96708261941
0.014087578672832314    25537.05416946458
0.014150892467388139    25555.71865509809
0.014214490813084664    25573.957377182847
0.014278374988779874    25591.767188255308
0.014342546279079322    25609.144956175038
0.01440700597436198    25626.087564576155
0.014471755370806125    25642.59191332052
0.014536795770415488    25658.654918952558
0.014602128481045386    25674.273515154895
0.014667754816429025    25689.444652882434
0.014733676096203917    25704.165229478425
0.014799893645938443    25718.431999189845
0.014866408797158438    25732.241712660238
0.014933222887374054    25745.591139474924
0.015000337260106602    25758.477068670734
0.015067753264915575    25770.89630924858
0.015135472257425802    25782.845690686263
0.015203495599354694    25794.32206345281
0.015271824658539596    25805.322299525273
0.015340460808965364    25815.843292905327
0.015409405430791938    25825.881960138515
0.015478659910382107    25835.435240833398
0.015548225640329396    25844.500098181994
0.015618104019486066    25853.073519481924
0.01568829645299121    25861.15251665798
0.015758804352299066    25868.734126786247
0.01582962913520736    25875.815412616226
0.015900772225885835    25882.3934630964
0.015972235054904863    25888.46539389842
0.01604401905926425    25894.028347941632
0.016116125682422065    25899.079495919013
0.016188556374323756    25903.61603679567
0.016261312591431237    25907.635155301825
0.016334395796752207    25911.13393468587
0.016407807459869556    25914.109463249155
0.016481549056970933    25916.55885964333
0.016555622070878368    25918.479273435445
0.01663002799107819    25919.867885672957
0.016704768313750906    25920.72190944822
0.016779844541801304    25921.03859046397
0.01685525818488868    25920.815207596163
0.016931010759457202    25920.049073458154
0.017007103788766346    25918.737534963795
0.017083538802921627    25916.87797388785
0.017160317338905284    25914.46780742895
0.01723744094060722    25911.504488768463
0.01731491115885604    25907.98550762861
0.01739272955145026    25903.90839083207
0.01747089768318955    25899.27070285493
0.017549417125906307    25894.070046384128
0.01762828945849721    25888.304062867366
0.017707516266954954    25881.97043306629
0.017787099144400177    25875.066877603138
0.01786703969111348    25867.591157509734
0.017947339514567562    25859.541067010592
0.018028000229459634    25850.914409695113
0.018109023457743824    25841.70902292379
0.018190410828663805    25831.922786708496
0.018272163978785574    25821.55362425622
0.018354284552030302    25810.599502513007
0.018436774199707476    25799.05843270173
0.018519634580548047    25786.928470858533
0.018602867360737806    25774.2077183658
0.018686474213950872    25760.894322481457
0.018770456821383383    25746.986476864284
0.018854816871787212    25732.48242209646
0.01893955606150405    25717.380446201423
0.01902467609449944    25701.678885158402
0.019110178682397044    25685.376123411537
0.019196065544513082    25668.470594377002
0.01928233840789091    25650.960780942904
0.01936899900733569    25632.84521596652
0.019456049085449355    25614.12248276654
0.0195434903926656    25594.791215609384
0.019631324687285102    25574.850100191827
0.01971955373551086    25554.297874117092
0.019808179311483733    25533.133349483844
0.019897203197318056    25511.35551668423
0.01998662718313756    25488.963463120468
0.020076453067111318    25465.956329287772
0.020166682655489914    25442.333309124806
0.02025731776264176    25418.093650412084
0.020348360211089603    25393.23665515944
0.020439811831547087    25367.76167999038
0.020531674462955708    25341.668136519023
0.02062394995252167    25314.95549171958
0.020716640155753103    25287.623268288815
0.02080974693649732    25259.67104500381
0.020903272166978355    25231.09845706871
0.02099721772783452    25201.905196458833
0.02109158550815633    25172.091012252833
0.021186377405524422    25141.655710961404
0.021281595326047724    25110.599156844997
0.021377241184401798    25078.921272226275
0.02147331690386734    25046.622037793364
0.021569824416368795    25013.701492895576
0.02166676566251331    24980.159735830603
0.02176414259162967    24945.996924123985
0.021861957161807548    24911.21332432158
0.021960211339936846    24875.809652682976
0.02205890710174727    24839.78686774423
0.02215804643184801    24803.14598565876
0.022257631323767728    24765.888079159853
0.02235766377999457    24728.01427763301
0.022458145812016484    24689.525767179828
0.02255907944036164    24650.423790672437
0.02266046669463908    24610.709647800726
0.02276230961357946    24570.384695109307
0.022864610245076165    24529.45034602636
0.0229673706462264    24487.908070884012
0.02307059288337259    24445.759396928504
0.02317427903214391    24403.00590832284
0.023278431177498057    24359.64924613971
0.02338305141376309    24315.691108345207
0.02348814184467968    24271.133249773833
0.0235937045834433    24225.97748209411
0.023699741752746768    24180.225673765122
0.0238062554848229    24133.87974998396
0.023913247921487447    24086.941692623106
0.024020721214182052    24039.413540160116
0.02412867752401764    23991.29745218006
0.02423711902181779    23942.596369985866
0.02434604788816242    23893.313741118414
0.02445546631343163    23843.453065944766
0.024565376497849754    23793.017890062336
0.024675780651529533    23742.011803873083
0.024786680994516683    23690.43844215144
0.024898079756834446    23638.30148360626
0.02500997917852845    23585.604650436875
0.025122381509711775    23532.351707881775
0.025235289010610187    23478.546463764047
0.02534870395160753    23424.192768027948
0.025462628613291478    23369.29451227154
0.02557706528649936    23313.85562927308
0.025692016272364185    23257.880092512285
0.025807483882360954    23201.37191568535
0.025923470438353146    23144.335152214106
0.02603997827263933    23086.773894751874
0.02615700972800018    23028.692274682013
0.026274567157745513    22970.094461611727
0.02639265292576162    22910.984662861196
0.026511269406558804    22851.367122947464
0.02663041898531916    22791.24618599604
0.026750104057944427    22730.627286747047
0.026870327031104303    22669.51675715381
0.026991090322284788    22607.920968888888
0.02711239635983675    22545.846305693347
0.027234247583024822    22483.29916241595
0.027356646442076433    22420.285944057483
0.027479595398230992    22356.813064821825
0.027603096923789535    22292.886947170733
0.027727153502164332    22228.514020886512
0.02785176762792885    22163.70072213948
0.027976941806867914    22098.45349256175
0.028102678556028125    22032.778778327804
0.02822898040376837    21966.683029240132
0.028355849889810807    21900.172697823557
0.028483289565291843    21833.25423842434
0.02861130199281345    21765.934106317043
0.028739889746494725    21698.21875681847
0.028869055412023614    21630.11464440767
0.02899880158670887    21561.628221854917
0.029129130879532398    21492.76593935606
0.02926004591120162    21423.53424367575
0.029391549314202195    21353.939628635497
0.029523643732850983    21283.989963939875
0.029656331823349195    21213.694595466954
0.029789616253835745    21143.06289874916
0.02992349970444103    21072.104201092312
0.030057984867340737    21000.827780321535
0.03019307444680999    20929.242863558906
0.030328771159277734    20857.35862602999
0.03046507773338139    20785.184189901556
0.030601996910021616    20712.728623148243
0.03073953144241756    20640.000938450376
0.030877684096162157    20567.010092120276
0.031016457649277726    20493.76498305934
0.031155854892271868    20420.274451744062
0.03129587862819356    20346.547279241706
0.03143653167268947    20272.59218625578
0.031577816854060685    20198.417832199
0.031719737013319496    20124.032814297658
0.031862295004246574    20049.445666722862
0.032005493693448316    19974.664859751076
0.032149335960414506    19899.698798953406
0.032293824697576225    19824.555824412822
0.032438962810364    19749.24423502834
0.03258475321726629    19673.773486272396
0.03273119884988794    19598.154694414035
0.03287830265300949    19522.398995415304
0.033026067584646136    19446.51740765333
0.033174496616107274    19370.52083112989
0.03332359273205626    19294.420046735588
0.033473358930570435    19218.225715570243
0.03362379822320137    19141.948378318484
0.033774913635035465    19065.59845467743
0.03392670820475477    18989.186242839292
0.03407918498469806    18912.72191902469
0.03423234704092232    18836.215537067765
0.03438619745326411    18759.67702805207
0.03454073931540189    18683.116199995588
0.03469597573491798    18606.542737585183
0.03485190983336109    18529.96620195812
0.035008544746309114    18453.396030532094
0.035165883623432176    18376.841536879525
0.03532392962855595    18300.311910649216
0.0354826859397253    18223.816217531537
0.035642155749268156    18147.36339926715
0.035802342263859754    18070.96228711348
0.03596324870458706    17994.623076878026
0.03612487830701365    17918.358628038834
0.03628723432124449    17842.181916161924
0.03645032001199169    17766.105715197074
0.03661413865863988    17690.1425980323
0.03677869355531224    17614.304937135792
0.03694398801093671    17538.604905286615
0.03711002534931255    17463.05447638971
0.037276808909177166    17387.665426373405
0.03744434204427326    17312.4493341679
0.03761262812341623    17237.417582761256
0.03778167053056197    17162.581360331442
0.03795147266487488    17087.95166145254
0.038122037940796265    17013.539288371627
0.03829336978811277    16939.354852355693
0.03846547165202572    16865.40877510479
0.038638346993220156    16791.711290231233
0.03881199928793444    16718.272444801172
0.03898643202803023    16645.10210093651
0.03916164872106263    16572.209937476746
0.03933765289035074    16499.60545169686
0.03951444807504853    16427.297959139392
0.03969203783021597    16355.295795346598
0.03987042572689056    16283.605105618259
0.04004961535215908    16212.231594747216
0.04022961030922984    16141.180849793767
0.04041041421750483    16070.458341441932
0.04059203071265293    16000.069425372678
0.04077446344668273    15930.019343654396
0.04095771608801604    15860.313226149645
0.04114179232156165    15790.956091936396
0.041326695848789445    15721.952850744085
0.04151243038780482    15653.308304403938
0.04169899967342344    15585.027148310974
0.041886407457246366    15517.1139728994
0.04207465750773545    15449.573265128878
0.042263753610289174    15382.409409982227
0.04245369956731877    15315.62669197229
0.042644499198324456    15249.229296659554
0.04283615633997263    15183.221312177488
0.043028674846172746    15117.606730767056
0.04322205858815487    15052.389450318264
0.043416311454547565    14987.573275918978
0.043611437351456034    14923.16192160326
0.04380744020254067    14859.160794528852
0.04400432394909601    14795.58129815848
0.044202092550129905    14732.435925060214
0.044400749982443206    14669.736928409373
0.044600300240709684    14607.496326357572
0.04480074733755644    14545.725906496622
0.0450020953036443    14484.43723041423
0.045204348187749314    14423.641638336612
0.04540751005684387    14363.350253856685
0.04561158499617853    14303.573988741498
0.04581657710936422    14244.323547819304
0.046022490518454716    14185.609433939298
0.04622932936402952    14127.441953004147
0.046437097805277154    14069.831219070864
0.04664580002007876    14012.787159517295
0.04685544020509216    13956.319520273026
0.04706602257583618    13900.437871109802
0.047277551366775555    13845.151610992505
0.047490030831405704    13790.469973484789
0.047703465242338795    13736.402032210259
0.04791785889138928    13682.956706366227
0.04813321608966035    13630.140869094088
0.048349541167630565    13577.947105026546
0.04856683847524094    13526.361694396817
0.04878511238198244    13475.371086257384
0.049004367276983825    13424.961926318021
0.04922460756909993    13375.121052517561
0.049445837687000276    13325.835490719941
0.04966806207925817    13277.092450531043
0.049891285214440216    13228.87932123462
0.05011551158119583    13181.183667843965
0.05034074568834805    13133.993227266652
0.05056699206498378    13087.295904579352
0.05079425526054503    13041.079769411444
0.051022539844920355    12995.333052433738
0.05125185040853677    12950.044141950664
0.05148219156245201    12905.201580593011
0.05171356793844732    12860.794062109944
0.05194598418912053    12816.8104282574
0.052179444987979655    12773.23966578056
0.052413955029536836    12730.07095738942
0.052649519029402854    12687.295820395884
0.052886141724381594    12644.908785553012
0.05312382787256582    12602.904649571088
0.053362582253432496    12561.278271225323
0.053602409667938986    12520.024570346997
0.053843314938619595    12479.138526834453
0.054085302909682546    12438.615179681297
0.05432837844710737    12398.44962602221
0.054572546438742785    12358.637020196516
0.05481781179440494    12319.17257282837
0.05506417944597618    12280.051549923886
0.055311654347504215    12241.26927198424
0.055560241475301815    12202.821113135642
0.055809945828046485    12164.702500274692
0.056060772426881615    12126.908912228795
0.05631272631551695    12089.435878932965
0.056565812560330254    12052.278980620407
0.05682003625046905    12015.433441565618
0.05707540249795305    11978.886839620684
0.05733191643777688    11942.62001439248
0.057589583228013407    11906.61378861391
0.05784840804991738    11870.849210220298
0.05810839610802969    11835.30754857905
0.05836955263028207    11799.970291017264
0.05863188286810186    11764.819139639729
0.05889539209651817    11729.83600843311
0.059160085614267596    11695.00302064993
0.05942596874390081    11660.302506466798
0.05969304683188963    11625.717000911898
0.05996132524873455    11591.229242056106
0.06023080938907263    11556.822169462494
0.06050150467178612    11522.478922889108
0.06077341654011129    11488.1828412397
0.06104655046174799    11453.917461755864
0.06132091192896952    11419.665819552756
0.06159650645873321    11385.408490370986
0.06187333959279093    11351.125653488023
0.062151416897801154    11316.797733930302
0.062430743965440495    11282.40540306901
0.06271132641251623    11247.929579546913
0.06299316988107924    11213.351430531495
0.06327628003853748    11178.652373283943
0.06356066257776992    11143.814077038385
0.06384632321724104    11108.818465181497
0.06413326770111583    11073.64771772588
0.06442150179937522    11038.28427406798
0.06471103130793224    11002.710836023005
0.06500186204874853    10966.910371128379
0.06529399986995107    10930.8661162066
0.06558745064595038    10894.561465533441
0.06588222027755827    10857.978555363901
0.06617831469210655    10821.098735869737
0.0664757398435662    10783.903657833756
0.06677450171266715    10746.37530182601
0.06707460630701852    10708.495984083287
0.06737605966122942    10670.24836266292
0.06767886783703034    10631.615443859373
0.06798303692339493    10592.58058886776
0.06828857303666253    10553.127520683855
0.06859548232066132    10513.24033122349
0.06890377094683123    10472.903488649692
0.06921344511434892    10432.101844890572
0.06952451105025186    10390.820643335177
0.06983697500956366    10349.045538861548
0.07015084327541994    10306.764261538105
0.07046612215919458    10263.968269051227
0.07078281800062663    10220.649756065395
0.07110093716794788    10176.801254625962
0.07142048605801084    10132.415639627978
0.07174147109641738    10087.48613425261
0.07206389873764792    10042.006315363014
0.07238777546519146    9995.970118847537
0.07271310779167528    9949.371844901321
0.07303990225899676    9902.206163235049
0.07336816543845441    9854.46811820062
0.0736979039308801    9806.153133823846
0.07402912436677184    9757.25701873223
0.07436183340642707    9707.776579008807
0.07469603774007658    9657.714871912649
0.07503174408801909    9607.078499266105
0.07536895920075634    9555.874292344712
0.07570768985912886    9504.109273170203
0.07604794287445228    9451.790652788706
0.07638972508865446    9398.925829438218
0.07673304337441256    9345.52238660698
0.07707790463529196    9291.588090980911
0.07742431580588464    9237.130890282733
0.07777228385194869    9182.158911001145
0.07812181577054843    9126.680456011683
0.078472918590195    9070.704002089416
0.07882559937098789    9014.240051616103
0.07917986520475669    8957.30726138891
0.07953572321520384    8899.926374639319
0.07989318055804784    8842.117982431524
0.0802522444211671    8783.902515000498
0.08061292202474467    8725.300233434737
0.08097522062141284    8666.331221657547
0.0813391474963998    8607.015378705062
0.0817047099676756    8547.372411303562
0.08207191538609948    8487.421826742677
0.0824407711355676    8427.18292604589
0.08281128463316155    8366.67479743606
0.08318346332929755    8305.91758395545
0.08355731470787617    8244.937717207573
0.08393284628643291    8183.7632652610655
0.08431006561628929    8122.421764353758
0.08468898028270475    8060.940211082543
0.08506959790502931    7999.345056465346
0.08545192613685618    7937.662200791052
0.08583597266617651    7875.916989237789
0.08622174521553351    7814.134208238717
0.08660925154217773    7752.338082573783
0.08699849943822323    7690.552273166361
0.08738949673080405    7628.8000705277755
0.08778225128223177    7567.109196052872
0.08817677099015357    7505.511925027398
0.08857306378771096    7444.0398800332305
0.08897113764369943    7382.723770463729
0.08937100056272855    7321.593396934672
0.08977266058538323    7260.677656914063
0.09017612578838465    7200.004551513837
0.09058140428475368    7139.601193384016
0.09098850422397341    7079.4938156533135
0.0913974337921531    7019.707781859715
0.09180820121219281    6960.268047526661
0.09222081474394887    6901.20552257873
0.09263528268439979    6842.555305284605
0.09305161336781324    6784.351389460941
0.09346981516591353    6726.62654419497
0.09388989648805003    6669.412338255683
0.0943118657813663    6612.739166009653
0.09473573153096994    6556.636274736449
0.09516150226010274    6501.131793239625
0.09558918653031301    6446.25276165483
0.09601879294162696    6392.025162360497
0.09645033013272201    6338.4739519003915
0.0968838067811003    6285.623093832467
0.09731923160326328    6233.495712989783
0.09775661335488695    6182.114964047902
0.09819596083099798    6131.503533859285
0.0986372828661505    6081.683209574267
0.09908058833460379    6032.67491406743
0.09952588615050065    5984.498744946941
0.09997318526804694    5937.174014105469
0.10042249468169083    5890.719287758702
0.1008738234263048    5845.152426921431
0.10132718057736656    5800.4906282777265
0.10178257525114172    5756.750465406871
0.10224001660486713    5713.947930330535
0.10269951383693499    5672.0975197405905
0.10316107618707784    5631.201612140317
0.10362471293655436    5591.254722682491
0.10409043340833592    5552.251362089143
0.10455824696729418    5514.1861906845115
0.10502816302038949    5477.05402549884
0.10550019101685937    5440.849847317798
0.10597434044840953    5405.568807687625
0.10645062084940414    5371.2062358857875
0.10692904179705762    5337.75764586809
0.10740961291162723    5305.218743202813
0.10789234385660659    5273.585415353772
0.10837724433891995    5242.846834783184
0.10886432410911732    5212.975045449834
0.10935359296157073    5183.940121274875
0.10984506073467087    5155.712918020876
0.11033873731102528    5128.26503791455
0.11083463261765697    5101.56879587917
0.11133275662620341    5075.597187306535
0.11183311935311821    5050.323857303383
0.11233573085987168    5025.723071349296
0.11284060125315344    5001.769687308092
0.11334774068507554    4978.4390988185005
0.11385715935337666    4955.702265793644
0.11436886750162727    4933.52029690148
0.11488287541943537    4911.8537397094915
0.11539919344265365    4890.663887571044
0.11591783195358711    4869.912743864319
0.11643880138120208    4849.562989228713
0.11696211220133586    4829.577951702249
0.11748777493690672    4809.921579667893
0.1180158001581267    4790.558417524537
0.11854619848271336    4771.45358400163
0.11907898057610342    4752.572162528331
0.11961415715166726    4733.875392583949
0.12015173897092436    4715.323137668717
0.12069173684375971    4696.8758718577465
0.12123416162864117    4678.494679354105
0.12177902423283773    4660.141247473408
0.122326335612639    4641.7778628030155
0.12287610677357538    4623.36741045005
0.12342834877063966    4604.873376292165
0.12398307270850836    4586.259852146199
0.12454028974176654    4567.491504776085
0.1251000110751309    4548.533372981949
0.12566224796367562    4529.351037441288
0.12622701171305853    4509.910739439729
0.12679431367974842    4490.179399842382
0.1273641652712535    4470.124640211399
0.12793657794635072    4449.71480623813
0.12851156321531615    4428.918993379386
0.12908913264015662    4407.707074582106
0.12966929783484193    4386.0497846347525
0.13025207046553888    4363.922655681824
0.13083746225084472    4341.308550206195
0.13142548496202439    4318.191623613491
0.13201615042324608    4294.556720147085
0.13260947051181937    4270.389395453712
0.1332054571584341    4245.675939337614
0.13380412234740002    4220.403398620257
0.1344054781168882    4194.559600019714
0.13500953655917258    4168.133189651127
0.13561630982087364    4141.119264499973
0.13622581010320226    4113.52732011223
0.13683804966220528    4085.3692348859317
0.13745304080901205    4056.657159286721
0.13807079591008123    4027.4035067559507
0.13869132738745063    3997.6209443795424
0.13931464771898622    3967.322383327772
0.1399407694386333    3936.520969076236
0.14056970513666836    3905.230279433519
0.14120146745995243    3873.472847689864
0.14183606911218535    3841.2828185042185
0.1424735228541611    3808.694644954158
0.14311384150402454    3775.742207815064
0.14375703793752911    3742.458785616113
0.14440312508829573    3708.8770271577623
0.1450521159480731    3675.0289264498683
0.14570402356699808    3640.9458000255786
0.14635886105385934    3606.6607376650163
0.14701664157636027    3572.2178405748723
0.14767737836138378    3537.6634551925913
0.1483410846952584    3503.0424882596053
0.1490077739240253    3468.3983932814062
0.1496774594537069    3433.7731631121833
0.15035015475057614    3399.207327650233
0.15102587334142753    3364.739956374948
0.15170462881384902    3330.4098971439635
0.15238643481649522    3296.263591331393
0.1530713050593622    3262.3496902013635
0.15375925331406196    3228.714874188022
0.15445029341410113    3195.403869607048
0.15514443925515795    3162.459492183388
0.15584170479536202    3129.9226964895333
0.15654210405557492    3097.832630827258
0.15724565111967226    3066.226917756176
0.1579523601348267    3035.142522261887
0.15866224531179254    3004.6150481023906
0.15937532092519158    2974.678498475211
0.16009160131379988    2945.365355187302
0.16081110088083633    2916.7066613062652
0.16153383409425254    2888.7321069328987
0.16225981548702242    2861.4699664235936
0.1629890596574364    2834.9397652336543
0.16372158126939368    2809.1493290075355
0.16445739505269738    2784.1052993114854
0.1651965158033508    2759.8140570569267
0.16593895838385483    2736.2817656230527
0.16668473772350703    2713.51441389447
0.16743386881870154    2691.517859191974
0.16818636673323087    2670.292688184492
0.1689422465985887    2649.820323906262
0.1697015236142742    2630.0784215070466
0.17046421304809786    2611.0454540014725
0.17123033023648748    2592.700675215193
0.17199989058479817    2575.024084446064
0.17277290956762106    2557.9963927501412
0.17354940272909472    2541.5962392587253
0.17432938568321774    2525.789016324714
0.17511287411416268    2510.53671542499
0.1758998837765914    2495.802383842014
0.17669043049597208    2481.550058088633
0.17748453016889718    2467.744700767774
0.17828219876340315    2454.3521424294117
0.1790834523192917    2441.336844569447
0.1798883069484525    2428.656263976744
0.18069677883518587    2416.267033228571
0.18150888423653022    2404.126693462962
0.18232463948258756    2392.193649271376
0.1831440609768524    2380.427130896667
0.18396716519654133    2368.787114498811
0.18479396869292453    2357.231882631521
0.18562448809165857    2345.7169593483322
0.18645874009312075    2334.198451869932
0.18729674147274464    2322.633330973803
0.18813850908135787    2310.9794355633094
0.18898405984552097    2299.1954850036705
0.18983341076786645    2287.241657331698
0.19068657892744287    2275.082291676232
0.1915435814800567    2262.68377418351
0.19240443565861776    2250.0133799410937
0.19326915877348574    2237.0393104538066
0.19413776821281825    2223.7307371908155
0.19501028144292054    2210.058489275778
0.19588671600859656    2196.004986836799
0.19676708953350197    2181.562091126673
0.19765141972049832    2166.7225480206475
0.1985397243520092    2151.479746900198
0.19943202129037804    2135.8277401460987
0.2003283284782259    2119.761633263276
0.20122866393881447    2103.288194515918
0.202133045776407    2086.427022602279
